ID,task,ResponseID,StartDate,EndDate,finished,mturkcode,ATNT_WARN,FEMALE,AGE,ETHNICITY,ETHNICITY_OTHER,MARITAL,EDUC,POLAFFIL,POLAFFIL_OTHER,SES,RELIG,RELIG_OTHER,RELIG_ATTEND,CRIMEVIC,KNOW_CRIMEVIC,AMMSA1,AMMSA2,AMMSA3,AMMSA4,AMMSA5,AMMSA6,AMMSA7,AMMSA8,AMMSA9,AMMSA10,AMMSA11,ASS1,ASS2,ASS3,ASS4,ASS5,ASS6,ASS7,ASS8,ASS9,ASS10,ASS11,SELFMON1,SELFMON2,SELFMON3,PARTY,PARK,HOME,WORK,CLUB,VIC_FEMALE,VIC_MALE,VIC_BLACK,VIC_WHITE,VIC_SINGLE,VIC_MARRIED,VIC_PARTNERS,VIC_NORECORD,VIC_FELONY,PERP_BLACK,PERP_WHITE,PERP_WORKER,PERP_BUSINESS,PERP_ATHLETE,PERP_ACQUAIN,PERP_STRANGER,CHOICE_REPORT,CHOICE_PUNISH,SEVERITY,BLAME_VIC,BLAME_PERP,REPORT,PUNISH,RAPE,ROBBERY,AMMSA_SCORE,ASS_SCORE,SELFMON_SCORE,starttime2,endtime2,DURATION,PERP1_HISPAN,PERP2_HISPAN,CHOSEN,CASE1,LOCATION,OUTFIT,VIC_MARITAL,VIC_SEX,VIC_ETHN,VIC_CRIMINAL,PERP_ETHN,PERP_PROF,PERP_RELATION
256,2,R_3NFkcqD8pqwemUp,2017-01-22 17:06:38,2017-01-22 17:19:44,1,62988,1,Female,46,Caucasian,,4,Bachelor’s Degree,Republican,,Working Class,Other,Spiritualist,Never,1,1,4,3,3,4,4,2,3,3,2,4,2,,,,,,,,,,,,1,2,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,2,,6,3,7,1,0,,1,3.090909,,1.6666666,22jan2017 17:06:38,22jan2017 17:19:44,00:13:06,,,1,0,Location: Home,Outfit:  Night Club,Victim: Married,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
256,3,R_3NFkcqD8pqwemUp,2017-01-22 17:06:38,2017-01-22 17:19:44,1,62988,1,Female,46,Caucasian,,4,Bachelor’s Degree,Republican,,Working Class,Other,Spiritualist,Never,1,1,4,3,3,4,4,2,3,3,2,4,2,,,,,,,,,,,,1,2,2,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,,5,2,7,1,0,,1,3.090909,,1.6666666,22jan2017 17:06:38,22jan2017 17:19:44,00:13:06,,,0,0,Location: Park,Outfit: Work Attire,Victim: Single,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
256,4,R_3NFkcqD8pqwemUp,2017-01-22 17:06:38,2017-01-22 17:19:44,1,62988,1,Female,46,Caucasian,,4,Bachelor’s Degree,Republican,,Working Class,Other,Spiritualist,Never,1,1,4,3,3,4,4,2,3,3,2,4,2,,,,,,,,,,,,1,2,2,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,2,,6,2,7,1,0,,1,3.090909,,1.6666666,22jan2017 17:06:38,22jan2017 17:19:44,00:13:06,,,1,0,Location: Home,Outfit: Work Attire,Victim: Single,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Stranger
256,5,R_3NFkcqD8pqwemUp,2017-01-22 17:06:38,2017-01-22 17:19:44,1,62988,1,Female,46,Caucasian,,4,Bachelor’s Degree,Republican,,Working Class,Other,Spiritualist,Never,1,1,4,3,3,4,4,2,3,3,2,4,2,,,,,,,,,,,,1,2,2,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,,7,1,7,1,0,,1,3.090909,,1.6666666,22jan2017 17:06:38,22jan2017 17:19:44,00:13:06,,,0,0,Location: Park,Outfit: Work Attire,Victim: Single,Victim: Male,Victim: Black,Victim: No criminal record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Stranger
257,1,R_1HeFVezlEVl8f06,2017-01-22 17:10:10,2017-01-22 17:19:48,1,609,1,Female,51,Caucasian,,2,Some College,Republican,,Lower Middle Class,Protestant,,Less than Once a Month,0,2,,,,,,,,,,,,4,2,5,2,2,2,2,2,2,5,2,1,5,2,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,2,,7,1,7,1,0,,1,,2.7272727,2.6666667,22jan2017 17:10:10,22jan2017 17:19:48,00:09:38,,,1,0,Location: Home,Outfit:  Night Club,Victim: Married,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Acquaintance
257,2,R_1HeFVezlEVl8f06,2017-01-22 17:10:10,2017-01-22 17:19:48,1,609,1,Female,51,Caucasian,,2,Some College,Republican,,Lower Middle Class,Protestant,,Less than Once a Month,0,2,,,,,,,,,,,,4,2,5,2,2,2,2,2,2,5,2,1,5,2,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,,7,1,7,1,0,,1,,2.7272727,2.6666667,22jan2017 17:10:10,22jan2017 17:19:48,00:09:38,,,0,0,Location: Park,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Stranger
257,3,R_1HeFVezlEVl8f06,2017-01-22 17:10:10,2017-01-22 17:19:48,1,609,1,Female,51,Caucasian,,2,Some College,Republican,,Lower Middle Class,Protestant,,Less than Once a Month,0,2,,,,,,,,,,,,4,2,5,2,2,2,2,2,2,5,2,1,5,2,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,2,,7,1,7,1,0,,1,,2.7272727,2.6666667,22jan2017 17:10:10,22jan2017 17:19:48,00:09:38,,,1,0,Location: Park,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Business man,Perpetrator: Acquaintance
257,4,R_1HeFVezlEVl8f06,2017-01-22 17:10:10,2017-01-22 17:19:48,1,609,1,Female,51,Caucasian,,2,Some College,Republican,,Lower Middle Class,Protestant,,Less than Once a Month,0,2,,,,,,,,,,,,4,2,5,2,2,2,2,2,2,5,2,1,5,2,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,2,,7,1,7,1,0,,1,,2.7272727,2.6666667,22jan2017 17:10:10,22jan2017 17:19:48,00:09:38,,,1,0,Location: Party,Outfit:  Night Club,Victim: Married,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Business man,Perpetrator: Stranger
257,5,R_1HeFVezlEVl8f06,2017-01-22 17:10:10,2017-01-22 17:19:48,1,609,1,Female,51,Caucasian,,2,Some College,Republican,,Lower Middle Class,Protestant,,Less than Once a Month,0,2,,,,,,,,,,,,4,2,5,2,2,2,2,2,2,5,2,1,5,2,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,2,,7,1,7,1,0,,1,,2.7272727,2.6666667,22jan2017 17:10:10,22jan2017 17:19:48,00:09:38,,,1,0,Location: Park,Outfit:  Night Club,Victim: Single,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Stranger
258,1,R_1nU7URjb2fm0NVZ,2017-01-22 17:08:54,2017-01-22 17:19:52,1,17278,1,Male,48,Caucasian,,4,Some College,Democrat,,Working Class,Atheist/Agnostic,,Never,0,2,,,,,,,,,,,,2,1,4,4,4,5,2,2,4,3,4,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,,2,7,1,7,0,1,1,,,3.1818182,1,22jan2017 17:08:54,22jan2017 17:19:52,00:10:58,,,1,0,Location: Party,Outfit: Work Attire,Victim: Multiple Partners,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
258,2,R_1nU7URjb2fm0NVZ,2017-01-22 17:08:54,2017-01-22 17:19:52,1,17278,1,Male,48,Caucasian,,4,Some College,Democrat,,Working Class,Atheist/Agnostic,,Never,0,2,,,,,,,,,,,,2,1,4,4,4,5,2,2,4,3,4,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,,1,7,1,7,0,1,1,,,3.1818182,1,22jan2017 17:08:54,22jan2017 17:19:52,00:10:58,,,0,0,Location: Party,Outfit: Work Attire,Victim: Single,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Acquaintance
258,3,R_1nU7URjb2fm0NVZ,2017-01-22 17:08:54,2017-01-22 17:19:52,1,17278,1,Male,48,Caucasian,,4,Some College,Democrat,,Working Class,Atheist/Agnostic,,Never,0,2,,,,,,,,,,,,2,1,4,4,4,5,2,2,4,3,4,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,,1,7,1,7,0,1,1,,,3.1818182,1,22jan2017 17:08:54,22jan2017 17:19:52,00:10:58,,,0,0,Location: Party,Outfit:  Night Club,Victim: Single,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Acquaintance
258,4,R_1nU7URjb2fm0NVZ,2017-01-22 17:08:54,2017-01-22 17:19:52,1,17278,1,Male,48,Caucasian,,4,Some College,Democrat,,Working Class,Atheist/Agnostic,,Never,0,2,,,,,,,,,,,,2,1,4,4,4,5,2,2,4,3,4,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,,1,7,1,7,0,1,1,,,3.1818182,1,22jan2017 17:08:54,22jan2017 17:19:52,00:10:58,,,0,0,Location: Park,Outfit:  Night Club,Victim: Multiple Partners,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
258,5,R_1nU7URjb2fm0NVZ,2017-01-22 17:08:54,2017-01-22 17:19:52,1,17278,1,Male,48,Caucasian,,4,Some College,Democrat,,Working Class,Atheist/Agnostic,,Never,0,2,,,,,,,,,,,,2,1,4,4,4,5,2,2,4,3,4,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,,2,7,1,7,0,1,1,,,3.1818182,1,22jan2017 17:08:54,22jan2017 17:19:52,00:10:58,,,1,0,Location: Home,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Stranger
259,1,R_e3RWTirxpuanp05,2017-01-22 17:08:43,2017-01-22 17:19:59,1,92265,1,Female,44,Hispanic,,Married,Some College,Democrat,,Lower Middle Class,Protestant,,Never,0,1,1,1,1,6,1,1,6,1,1,1,2,,,,,,,,,,,,1,5,3,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,,1,5,1,7,0,1,,1,2,,3,22jan2017 17:08:43,22jan2017 17:19:59,00:11:16,,,0,0,Location: Home,Outfit: Work Attire,Victim: Single,Victim: Male,Victim: White,Victim: No criminal record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Acquaintance
259,2,R_e3RWTirxpuanp05,2017-01-22 17:08:43,2017-01-22 17:19:59,1,92265,1,Female,44,Hispanic,,Married,Some College,Democrat,,Lower Middle Class,Protestant,,Never,0,1,1,1,1,6,1,1,6,1,1,1,2,,,,,,,,,,,,1,5,3,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,,1,5,1,7,0,1,,1,2,,3,22jan2017 17:08:43,22jan2017 17:19:59,00:11:16,,,0,0,Location: Park,Outfit:  Night Club,Victim: Single,Victim: Male,Victim: Black,Victim: No criminal record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Acquaintance
259,3,R_e3RWTirxpuanp05,2017-01-22 17:08:43,2017-01-22 17:19:59,1,92265,1,Female,44,Hispanic,,Married,Some College,Democrat,,Lower Middle Class,Protestant,,Never,0,1,1,1,1,6,1,1,6,1,1,1,2,,,,,,,,,,,,1,5,3,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,,2,6,1,7,0,1,,1,2,,3,22jan2017 17:08:43,22jan2017 17:19:59,00:11:16,,,1,0,Location: Party,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Business man,Perpetrator: Acquaintance
259,4,R_e3RWTirxpuanp05,2017-01-22 17:08:43,2017-01-22 17:19:59,1,92265,1,Female,44,Hispanic,,Married,Some College,Democrat,,Lower Middle Class,Protestant,,Never,0,1,1,1,1,6,1,1,6,1,1,1,2,,,,,,,,,,,,1,5,3,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,,1,6,1,1,0,1,,1,2,,3,22jan2017 17:08:43,22jan2017 17:19:59,00:11:16,,,0,0,Location: Park,Outfit:  Night Club,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: No criminal record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Acquaintance
259,5,R_e3RWTirxpuanp05,2017-01-22 17:08:43,2017-01-22 17:19:59,1,92265,1,Female,44,Hispanic,,Married,Some College,Democrat,,Lower Middle Class,Protestant,,Never,0,1,1,1,1,6,1,1,6,1,1,1,2,,,,,,,,,,,,1,5,3,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,,2,6,1,7,0,1,,1,2,,3,22jan2017 17:08:43,22jan2017 17:19:59,00:11:16,,,1,0,Location: Party,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
260,1,R_wSoidls9KzBbdqV,2017-01-22 17:13:02,2017-01-22 17:20:17,1,78578,1,Female,35,Hispanic,,2,Bachelor’s Degree,Democrat,,Upper Middle Class,Atheist/Agnostic,,Never,0,2,2,1,2,4,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,2,,6,1,7,1,0,1,,2.090909,,1.3333334,22jan2017 17:13:02,22jan2017 17:20:17,00:07:15,,,1,0,Location: Home,Outfit: Work Attire,Victim: Multiple Partners,Victim: Male,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
260,2,R_wSoidls9KzBbdqV,2017-01-22 17:13:02,2017-01-22 17:20:17,1,78578,1,Female,35,Hispanic,,2,Bachelor’s Degree,Democrat,,Upper Middle Class,Atheist/Agnostic,,Never,0,2,2,1,2,4,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,,7,1,7,1,0,1,,2.090909,,1.3333334,22jan2017 17:13:02,22jan2017 17:20:17,00:07:15,,,0,0,Location: Park,Outfit: Work Attire,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Acquaintance
260,3,R_wSoidls9KzBbdqV,2017-01-22 17:13:02,2017-01-22 17:20:17,1,78578,1,Female,35,Hispanic,,2,Bachelor’s Degree,Democrat,,Upper Middle Class,Atheist/Agnostic,,Never,0,2,2,1,2,4,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,,7,1,7,1,0,1,,2.090909,,1.3333334,22jan2017 17:13:02,22jan2017 17:20:17,00:07:15,,,0,0,Location: Home,Outfit:  Night Club,Victim: Married,Victim: Male,Victim: White,Victim: No criminal record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Stranger
260,4,R_wSoidls9KzBbdqV,2017-01-22 17:13:02,2017-01-22 17:20:17,1,78578,1,Female,35,Hispanic,,2,Bachelor’s Degree,Democrat,,Upper Middle Class,Atheist/Agnostic,,Never,0,2,2,1,2,4,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,,7,1,7,1,0,1,,2.090909,,1.3333334,22jan2017 17:13:02,22jan2017 17:20:17,00:07:15,,,0,0,Location: Home,Outfit:  Night Club,Victim: Married,Victim: Male,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Stranger
260,5,R_wSoidls9KzBbdqV,2017-01-22 17:13:02,2017-01-22 17:20:17,1,78578,1,Female,35,Hispanic,,2,Bachelor’s Degree,Democrat,,Upper Middle Class,Atheist/Agnostic,,Never,0,2,2,1,2,4,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,2,,7,1,7,1,0,1,,2.090909,,1.3333334,22jan2017 17:13:02,22jan2017 17:20:17,00:07:15,,,1,0,Location: Party,Outfit:  Night Club,Victim: Single,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Acquaintance
261,1,R_2rw35iPmVAMm80E,2017-01-22 17:07:07,2017-01-22 17:20:21,1,17205,1,Female,33,Other,,2,Bachelor’s Degree,Independent,,Working Class,Buddhist,,Less than Once a Month,0,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,,2,4,1,6,0,1,,1,2,,1,22jan2017 17:07:07,22jan2017 17:20:21,00:13:14,,,1,0,Location: Home,Outfit: Work Attire,Victim: Single,Victim: Male,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Acquaintance
261,2,R_2rw35iPmVAMm80E,2017-01-22 17:07:07,2017-01-22 17:20:21,1,17205,1,Female,33,Other,,2,Bachelor’s Degree,Independent,,Working Class,Buddhist,,Less than Once a Month,0,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,,1,5,1,6,0,1,,1,2,,1,22jan2017 17:07:07,22jan2017 17:20:21,00:13:14,,,0,0,Location: Park,Outfit:  Night Club,Victim: Single,Victim: Male,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Stranger
261,3,R_2rw35iPmVAMm80E,2017-01-22 17:07:07,2017-01-22 17:20:21,1,17205,1,Female,33,Other,,2,Bachelor’s Degree,Independent,,Working Class,Buddhist,,Less than Once a Month,0,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,,2,6,1,6,0,1,,1,2,,1,22jan2017 17:07:07,22jan2017 17:20:21,00:13:14,,,1,0,Location: Home,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Business man,Perpetrator: Stranger
261,4,R_2rw35iPmVAMm80E,2017-01-22 17:07:07,2017-01-22 17:20:21,1,17205,1,Female,33,Other,,2,Bachelor’s Degree,Independent,,Working Class,Buddhist,,Less than Once a Month,0,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,,2,6,1,6,0,1,,1,2,,1,22jan2017 17:07:07,22jan2017 17:20:21,00:13:14,,,1,0,Location: Home,Outfit: Work Attire,Victim: Multiple Partners,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: White,Perpetrator: Business man,Perpetrator: Stranger
261,5,R_2rw35iPmVAMm80E,2017-01-22 17:07:07,2017-01-22 17:20:21,1,17205,1,Female,33,Other,,2,Bachelor’s Degree,Independent,,Working Class,Buddhist,,Less than Once a Month,0,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,,2,6,1,6,0,1,,1,2,,1,22jan2017 17:07:07,22jan2017 17:20:21,00:13:14,,,1,0,Location: Park,Outfit:  Night Club,Victim: Married,Victim: Male,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
262,1,R_3CNS0iyB2wQHU23,2017-01-22 17:01:51,2017-01-22 17:21:22,1,23536,1,Male,24,Caucasian,,Married,1st-12th grade,Independent,,Working Class,Atheist/Agnostic,,Never,0,2,3,1,1,4,4,1,5,2,1,1,2,,,,,,,,,,,,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,,1,6,2,7,0,1,1,,2.2727273,,1,22jan2017 17:01:51,22jan2017 17:21:22,00:19:31,,,0,0,Location: Party,Outfit:  Night Club,Victim: Married,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
262,2,R_3CNS0iyB2wQHU23,2017-01-22 17:01:51,2017-01-22 17:21:22,1,23536,1,Male,24,Caucasian,,Married,1st-12th grade,Independent,,Working Class,Atheist/Agnostic,,Never,0,2,3,1,1,4,4,1,5,2,1,1,2,,,,,,,,,,,,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,,2,6,1,7,0,1,1,,2.2727273,,1,22jan2017 17:01:51,22jan2017 17:21:22,00:19:31,,,1,0,Location: Park,Outfit:  Night Club,Victim: Married,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
262,3,R_3CNS0iyB2wQHU23,2017-01-22 17:01:51,2017-01-22 17:21:22,1,23536,1,Male,24,Caucasian,,Married,1st-12th grade,Independent,,Working Class,Atheist/Agnostic,,Never,0,2,3,1,1,4,4,1,5,2,1,1,2,,,,,,,,,,,,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,,1,7,1,7,0,1,1,,2.2727273,,1,22jan2017 17:01:51,22jan2017 17:21:22,00:19:31,,,0,0,Location: Party,Outfit: Work Attire,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Business man,Perpetrator: Stranger
262,4,R_3CNS0iyB2wQHU23,2017-01-22 17:01:51,2017-01-22 17:21:22,1,23536,1,Male,24,Caucasian,,Married,1st-12th grade,Independent,,Working Class,Atheist/Agnostic,,Never,0,2,3,1,1,4,4,1,5,2,1,1,2,,,,,,,,,,,,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,,2,7,1,7,0,1,1,,2.2727273,,1,22jan2017 17:01:51,22jan2017 17:21:22,00:19:31,,,1,0,Location: Party,Outfit:  Night Club,Victim: Single,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
262,5,R_3CNS0iyB2wQHU23,2017-01-22 17:01:51,2017-01-22 17:21:22,1,23536,1,Male,24,Caucasian,,Married,1st-12th grade,Independent,,Working Class,Atheist/Agnostic,,Never,0,2,3,1,1,4,4,1,5,2,1,1,2,,,,,,,,,,,,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,,1,7,1,7,0,1,1,,2.2727273,,1,22jan2017 17:01:51,22jan2017 17:21:22,00:19:31,,,0,0,Location: Park,Outfit: Work Attire,Victim: Single,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Stranger
263,1,R_0kZD1vsa0SCZMIN,2017-01-22 17:08:51,2017-01-22 17:21:28,1,48125,1,Female,24,Hispanic,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Protestant,,Once a Week,0,2,1,1,1,2,1,1,5,1,1,1,1,,,,,,,,,,,,4,4,5,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,2,,5,1,5,1,0,,1,1.4545455,,4.3333335,22jan2017 17:08:51,22jan2017 17:21:28,00:12:37,,,1,0,Location: Party,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Acquaintance
263,2,R_0kZD1vsa0SCZMIN,2017-01-22 17:08:51,2017-01-22 17:21:28,1,48125,1,Female,24,Hispanic,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Protestant,,Once a Week,0,2,1,1,1,2,1,1,5,1,1,1,1,,,,,,,,,,,,4,4,5,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,2,,6,1,7,1,0,,1,1.4545455,,4.3333335,22jan2017 17:08:51,22jan2017 17:21:28,00:12:37,,,1,0,Location: Home,Outfit:  Night Club,Victim: Married,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Acquaintance
263,3,R_0kZD1vsa0SCZMIN,2017-01-22 17:08:51,2017-01-22 17:21:28,1,48125,1,Female,24,Hispanic,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Protestant,,Once a Week,0,2,1,1,1,2,1,1,5,1,1,1,1,,,,,,,,,,,,4,4,5,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,,6,1,7,1,0,,1,1.4545455,,4.3333335,22jan2017 17:08:51,22jan2017 17:21:28,00:12:37,,,0,0,Location: Park,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Stranger
263,4,R_0kZD1vsa0SCZMIN,2017-01-22 17:08:51,2017-01-22 17:21:28,1,48125,1,Female,24,Hispanic,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Protestant,,Once a Week,0,2,1,1,1,2,1,1,5,1,1,1,1,,,,,,,,,,,,4,4,5,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,2,,6,1,7,1,0,,1,1.4545455,,4.3333335,22jan2017 17:08:51,22jan2017 17:21:28,00:12:37,,,1,0,Location: Party,Outfit:  Night Club,Victim: Married,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
263,5,R_0kZD1vsa0SCZMIN,2017-01-22 17:08:51,2017-01-22 17:21:28,1,48125,1,Female,24,Hispanic,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Protestant,,Once a Week,0,2,1,1,1,2,1,1,5,1,1,1,1,,,,,,,,,,,,4,4,5,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,2,,6,1,7,1,0,,1,1.4545455,,4.3333335,22jan2017 17:08:51,22jan2017 17:21:28,00:12:37,,,1,0,Location: Park,Outfit:  Night Club,Victim: Married,Victim: Male,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Stranger
264,1,R_TuQMgAQwpSTuXL3,2017-01-22 17:09:38,2017-01-22 17:21:28,1,76597,1,Male,27,Caucasian,,2,Bachelor’s Degree,Republican,,Upper Middle Class,Catholic,,Less than Once a Month,0,1,2,5,5,1,1,1,1,3,5,2,3,,,,,,,,,,,,2,2,2,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,,5,2,7,1,0,,1,2.6363637,,2,22jan2017 17:09:38,22jan2017 17:21:28,00:11:50,,,0,0,Location: Home,Outfit:  Night Club,Victim: Single,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Stranger
